original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6,col7
southwest_ns_correctional_facility.pdf,2,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-3.jpeg?expires=1702403557&or=0&s=acbede9afe03ebdf39816568adb52936,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd37eb-7e77-11ee-a0cf-b26f492b4a62,,Covid - 19,15 - NOV - 21,15 - NOV - 21,0,20 ( 1 ),
southwest_ns_correctional_facility.pdf,2,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-3.jpeg?expires=1702403557&or=0&s=acbede9afe03ebdf39816568adb52936,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd37eb-7e77-11ee-a0cf-b26f492b4a62,,Covid - 19,02 - DEC - 21,02 - DEC - 21,0,UNK,
southwest_ns_correctional_facility.pdf,2,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-3.jpeg?expires=1702403557&or=0&s=acbede9afe03ebdf39816568adb52936,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd37eb-7e77-11ee-a0cf-b26f492b4a62,,Covid - 19,10 - DEC - 21,11 - DEC - 21,1,CAU,
southwest_ns_correctional_facility.pdf,2,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-3.jpeg?expires=1702403557&or=0&s=acbede9afe03ebdf39816568adb52936,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd37eb-7e77-11ee-a0cf-b26f492b4a62,,Covid - 19,14 - DEC - 21,15 - DEC - 21,1,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,20 ( 1 ),Covid - 19,08 - JAN - 22,10 - JAN - 22,2,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,09 - JAN - 22,10 - JAN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,09 - JAN - 22,11 - JAN - 22,2,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,01 - FEB - 22,02 - FEB - 22,1,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,04 - FEB - 22,07 - FEB - 22,3,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,12 - FEB - 22,15 - FEB - 22,3,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,13 - FEB - 22,17 - FEB - 22,4,20 ( 1 ),
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,16 - FEB - 22,17 - FEB - 22,1,IND,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,17 - FEB - 22,17 - FEB - 22,0,20 ( 1 ),
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,28 - MAR - 22,29 - MAR - 22,1,,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,04 - APR - 22,05 - APR - 22,1,IND,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,05 - APR - 22,06 - APR - 22,1,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,16 - APR - 22,19 - APR - 22,3,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,28 - APR - 22,02 - MAY - 22,4,CAU,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,28 - APR - 22,29 - APR - 22,1,UNK,
southwest_ns_correctional_facility.pdf,3,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-4.jpeg?expires=1702403557&or=0&s=de353bc51a4f525d957b41bbd058651f,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd3816-7e77-11ee-a0d0-b26f492b4a62,,Covid - 19,29 - APR - 22,05 - MAY - 22,6,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,20 ( 1 ),Covid - 19,20 - MAY - 22,25 - MAY - 22,5,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,21 - MAY - 22,25 - MAY - 22,4,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,24 - MAY - 22,25 - MAY - 22,1,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,26 - MAY - 22,31 - MAY - 22,5,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,28 - MAY - 22,01 - JUN - 22,4,20 ( 1 ),
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,28 - MAY - 22,31 - MAY - 22,3,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,30 - MAY - 22,31 - MAY - 22,1,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,02 - JUN - 22,03 - JUN - 22,1,20 ( 1 ),
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,03 - JUN - 22,08 - JUN - 22,5,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,05 - JUN - 22,06 - JUN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,13 - JUN - 22,14 - JUN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,16 - JUN - 22,17 - JUN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,18 - JUN - 22,20 - JUN - 22,2,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,18 - JUN - 22,20 - JUN - 22,2,CAU,
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,23 - JUN - 22,27 - JUN - 22,4,20 ( 1 ),
southwest_ns_correctional_facility.pdf,4,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-5.jpeg?expires=1702403557&or=0&s=48bfb1e8beb0441362bc1085f6185418,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd381e-7e77-11ee-a0d1-b26f492b4a62,,Covid - 19,24 - JUN - 22,27 - JUN - 22,3,,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin",
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,20 ( 1 ),Covid - 19,26 - JUN - 22,28 - JUN - 22,2,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,27 - JUN - 22,28 - JUN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,29 - JUN - 22,30 - JUN - 22,1,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,04 - JUL - 22,05 - JUL - 22,1,20 ( 1 ),
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,04 - JUL - 22,04 - JUL - 22,0,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,04 - JUL - 22,05 - JUL - 22,1,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,06 - JUL - 22,07 - JUL - 22,1,CAU,
southwest_ns_correctional_facility.pdf,5,https://nnts.imgix.net/uploadedfiles/411a5787-f153-4949-b7d3-37fb7c7bf47b/PredictionImages/020f3687-8155-4312-adfb-c189271920e5-6.jpeg?expires=1702403557&or=0&s=7b892b3b273c7b5b41754872260a1f3b,https://app.nanonets.com/#/ocr/test/411a5787-f153-4949-b7d3-37fb7c7bf47b/a3bd383d-7e77-11ee-a0d2-b26f492b4a62,,Covid - 19,08 - JUL - 22,11 - JUL - 22,3,CAU,
